epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,19000.9,0.97213,0.57405,2.01418,0.85811,0.77059,0.86326,0.69487,1.04279,0.89824,2.10445,0.000793,0.000793,0.000793
374,19051.8,0.96718,0.56091,2.0076,0.85939,0.76963,0.86195,0.69346,1.04295,0.89923,2.105,0.00076825,0.00076825,0.00076825
375,19103,0.96717,0.56627,2.00801,0.85858,0.76988,0.86286,0.69412,1.0429,0.90063,2.10543,0.0007435,0.0007435,0.0007435
376,19153.9,0.95276,0.55026,2.00051,0.85763,0.76958,0.86292,0.69447,1.04308,0.90144,2.10574,0.00071875,0.00071875,0.00071875
377,19204.9,0.96577,0.56847,2.00288,0.85389,0.77273,0.86207,0.69259,1.04324,0.90222,2.10653,0.000694,0.000694,0.000694
378,19256,0.95651,0.55477,1.99677,0.85297,0.77136,0.86161,0.69116,1.04311,0.9047,2.10694,0.00066925,0.00066925,0.00066925
379,19307,0.93919,0.54263,1.99195,0.85785,0.7693,0.86077,0.69197,1.04319,0.9057,2.10755,0.0006445,0.0006445,0.0006445
380,19357.9,0.96795,0.5574,2.01133,0.84876,0.77064,0.86072,0.6911,1.04357,0.90773,2.108,0.00061975,0.00061975,0.00061975
381,19409,0.95378,0.55115,1.99139,0.85254,0.76585,0.85981,0.68988,1.04321,0.90832,2.10808,0.000595,0.000595,0.000595
382,19459.9,0.94495,0.54905,1.99425,0.83918,0.77025,0.85985,0.68928,1.04348,0.90675,2.10887,0.00057025,0.00057025,0.00057025
383,19511,0.95272,0.54244,1.99973,0.83704,0.77189,0.85922,0.68897,1.04281,0.90755,2.10841,0.0005455,0.0005455,0.0005455
384,19562,0.94863,0.53805,1.99023,0.84622,0.76636,0.85847,0.68855,1.04296,0.90951,2.10899,0.00052075,0.00052075,0.00052075
385,19613,0.94788,0.54562,1.99962,0.83725,0.77145,0.85789,0.6873,1.04252,0.90985,2.10915,0.000496,0.000496,0.000496
386,19664,0.94065,0.53602,1.99466,0.84317,0.76805,0.85914,0.68806,1.04295,0.91018,2.10932,0.00047125,0.00047125,0.00047125
387,19715,0.94047,0.53814,1.99867,0.84207,0.77001,0.85945,0.68888,1.04269,0.91146,2.10983,0.0004465,0.0004465,0.0004465
388,19766.1,0.93667,0.54362,1.98812,0.8464,0.76691,0.85958,0.68948,1.04266,0.913,2.11045,0.00042175,0.00042175,0.00042175
389,19817.1,0.93656,0.53139,1.99352,0.85436,0.76866,0.86081,0.6906,1.04297,0.91351,2.11108,0.000397,0.000397,0.000397
390,19868.1,0.94637,0.54481,1.99547,0.84416,0.77426,0.86022,0.69007,1.04271,0.91701,2.11153,0.00037225,0.00037225,0.00037225
391,19919.6,0.62935,0.29801,1.77231,0.8418,0.77286,0.85997,0.69033,1.04285,0.92107,2.11185,0.0003475,0.0003475,0.0003475
392,19970.3,0.60628,0.26688,1.75856,0.84132,0.77062,0.85912,0.68996,1.04259,0.92468,2.11207,0.00032275,0.00032275,0.00032275
393,20020.9,0.60224,0.25986,1.76449,0.84356,0.7688,0.85904,0.69003,1.0429,0.92643,2.11282,0.000298,0.000298,0.000298
394,20071.7,0.59296,0.25781,1.7516,0.85349,0.75914,0.85829,0.68938,1.04302,0.92649,2.11335,0.00027325,0.00027325,0.00027325
395,20122.3,0.58988,0.25219,1.7471,0.8297,0.77719,0.85827,0.68772,1.04329,0.93082,2.11399,0.0002485,0.0002485,0.0002485
396,20173,0.5849,0.24401,1.74364,0.82518,0.777,0.85707,0.68735,1.04352,0.93281,2.1146,0.00022375,0.00022375,0.00022375
397,20223.7,0.58513,0.2451,1.74418,0.82838,0.76631,0.85616,0.68632,1.04384,0.93317,2.11533,0.000199,0.000199,0.000199
398,20274.4,0.58372,0.24633,1.74886,0.8255,0.77633,0.85621,0.68647,1.04458,0.933,2.1165,0.00017425,0.00017425,0.00017425
399,20325,0.57576,0.24382,1.74018,0.82956,0.77079,0.85499,0.68602,1.04455,0.93131,2.11678,0.0001495,0.0001495,0.0001495
400,20375.8,0.57625,0.24159,1.74224,0.82996,0.77041,0.85553,0.68606,1.04498,0.93144,2.1173,0.00012475,0.00012475,0.00012475
